CNES;name;IBGE_city_code
22616;CENTRO DE SAUDE DIAMANTE TEIXEIRA DIAS;310620
22772;CENTRO DE SAUDE MENINO JESUS;310620
22845;CENTRO DE SAUDE SANTA INES;310620
22853;CENTRO DE SAUDE TAQUARIL;310620
22861;CENTRO DE SAUDE NOVO HORIZONTE;310620
22888;CENTRO DE SAUDE POMPEIA;310620
22918;CENTRO DE SAUDE MARCO ANTONIO DE MENEZES;310620
22934;CENTRO DE SAUDE SAO JOSE OPERARIO;310620
22950;CENTRO DE SAUDE ALTO VERA CRUZ;310620
22969;CENTRO DE SAUDE SAO GERALDO;310620
22993;CENTRO DE SAUDE PARAISO;310620
23000;CENTRO DE SAUDE BOA VISTA;310620
23035;CENTRO DE SAUDE CONJUNTO PAULO VI;310620
23043;CENTRO DE SAUDE RIBEIRO DE ABREU;310620
23078;CENTRO DE SAUDE GOIANIA;310620
23086;CENTRO DE SAUDE PADRE FERNANDO DE MELO;310620
23094;CENTRO DE SAUDE SAO MARCOS;310620
23108;CENTRO DE SAUDE SAO PAULO;310620
23116;CENTRO DE SAUDE FABIO CORREA LIMA;310620
23124;CENTRO DE SAUDE MARIVANDA BALEEIRO;310620
23132;CENTRO DE SAUDE EFIGENIA MURTA DE FIGUEIREDO;310620
23140;CENTRO DE SAUDE MARIA GORETTI IPE;310620
23159;CENTRO DE SAUDE NAZARE;310620
23167;CENTRO DE SAUDE CIDADE OZANAN;310620
23175;CENTRO DE SAUDE GENTIL GOMES;310620
23183;CENTRO DE SAUDE CACHOEIRINHA;310620
23191;CENTRO DE SAUDE DOM JOAQUIM;310620
23205;CENTRO DE SAUDE LEOPOLDO CHRISOSTOMO DE CASTRO;310620
23213;CENTRO DE SAUDE SAO BERNARDO;310620
23221;CENTRO DE SAUDE AARAO REIS;310620
23248;CENTRO DE SAUDE JARDIM FELICIDADE;310620
23256;CENTRO DE SAUDE GUARANI;310620
23280;CENTRO DE SAUDE MG20;310620
23329;CENTRO DE SAUDE CABANA;310620
23337;CENTRO DE SAUDE VILA LEONINA;310620
23345;CENTRO DE SAUDE HAVAI;310620
23353;CENTRO DE SAUDE VENTOSA;310620
23361;CENTRO DE SAUDE WALDOMIRO LOBO;310620
23477;CENTRO DE SAUDE DOM ORIONE;310620
23418;CENTRO DE SAUDE VISTA ALEGRE;310620
23426;CENTRO DE SAUDE CONJUNTO BETANIA;310620
23434;CENTRO DE SAUDE AMILCAR VIANNA MARTINS;310620
23442;CENTRO DE SAUDE SALGADO FILHO;310620
23450;CENTRO DE SAUDE SAO JORGE;310620
23469;CENTRO DE SAUDE VILA IMPERIAL;310620
23493;CENTRO DE SAUDE ITAMARATI;310620
23507;CENTRO DE SAUDE SAO FRANCISCO;310620
23531;CENTRO DE SAUDE SANTA ROSA;310620
23558;CENTRO DE SAUDE SANTA TEREZINHA;310620
23574;CENTRO DE SAUDE SERRA VERDE;310620
23590;CENTRO DE SAUDE ANDRADAS;310620
23604;CENTRO DE SAUDE CEU AZUL;310620
23620;CENTRO DE SAUDE PARAUNA;310620
23639;CENTRO DE SAUDE NOVA YORK;310620
23515;CENTRO DE SAUDE SANTA AMELIA;310620
9105;UBS VISTA VERDE;354990
23647;CENTRO DE SAUDE MINAS CAIXA;310620
23655;CENTRO DE SAUDE MANTIQUEIRA;310620
23663;CENTRO DE SAUDE JARDIM EUROPA;310620
23671;CENTRO DE SAUDE SANTA MONICA;310620
23698;CENTRO DE SAUDE LAGOA;310620
23701;CENTRO DE SAUDE JAQUELINE;310620
23728;CENTRO DE SAUDE PRIMEIRO DE MAIO;310620
23736;CENTRO DE SAUDE PROVIDENCIA;310620
23744;CENTRO DE SAUDE RIO BRANCO;310620
23760;CENTRO DE SAUDE BETANIA;310620
23779;CENTRO DE SAUDE ETELVINA CARNEIRO;310620
23787;CENTRO DE SAUDE JARDIM GUANABARA;310620
23795;CENTRO DE SAUDE TUPI;310620
23817;CENTRO DE SAUDE CAMPO ALEGRE;310620
23841;CENTRO DE SAUDE DOM BOSCO;310620
23868;CENTRO DE SAUDE DOM CABRAL;310620
23884;CENTRO DE SAUDE GLORIA;310620
23892;CENTRO DE SAUDE JARDIM ALVORADA;310620
23906;CENTRO DE SAUDE JARDIM FILADELFIA;310620
23914;CENTRO DE SAUDE JARDIM MONTANHES;310620
23825;CENTRO DE SAUDE BOM JESUS;310620
23930;CENTRO DE SAUDE JOAO XXIII;310620
23957;CENTRO DE SAUDE PEDREIRA PRADO LOPES;310620
24007;CENTRO DE SAUDE SAO JOSE;310620
24015;CENTRO DE SAUDE SAO CRISTOVAO;310620
24023;CENTRO DE SAUDE SERRANO;310620
24090;CENTRO DE SAUDE OSWALDO CRUZ;310620
24120;CENTRO DE SAUDE NOSSA SENHORA APARECIDA;310620
24139;CENTRO DE SAUDE TIA AMANCIA;310620
24147;CENTRO DE SAUDE SANTA RITA DE CASSIA;310620
24155;CENTRO DE SAUDE SANTA LUCIA;310620
24163;CENTRO DE SAUDE CONJUNTO SANTA MARIA;310620
24171;CENTRO DE SAUDE CAFEZAL;310620
24511;US 254 USF BRASILIT;261160
24589;UBSF AGUA LIMPA JOSE RIBEIRO DE SOUZA JUNIOR;330630
24597;UBSF TRES POCOS FOA PROF AMERICA ALVARENGA BRAVO;330630
24538;US 255 USF MAIS UPINHA 24H VILA ARRAES;261160
24503;US 252 USF ENGENHO DO MEIO;261160
24627;UBSF ACUDE II GEORGE FURTADO VIEIRA PANDEIRINHO;330630
24635;UBSF ACUDE I CELIA MOREN NETTO;330630
24686;UBSF COQUEIROS FRANCISCO DE NOVAES;330630
24716;UBSF SIDERLANDIA JOSE DOMINGOS MACEDO;330630
24791;UBS RUSTICO JOSE GASPAR ABREU GUIMARAES;330630
24821;UBS MONTE CASTELO MARIA DO CARMO OLIVEIRA RIOS TIA CARMEM;330630
24848;UBSF SAO GERALDO MARIA NILCE FAGUNDES COSTA;330630
24732;UBSF JARDIM CIDADE DO ACO ELIAS ALVES DE OLIVEIRA;330630
24953;UBSF SANTA RITA DO ZARUR MARCILIA CANDIDA DE OLIVEIRA;330630
25283;UNIDADE DE SAUDE ALVORADA;411850
25410;PS DE QUICE;411910
25437;PS DE CAMPO NOVO;411910
25607;UNIDADE DE SAUDE OSORIO TEIXEIRA DOS ANJOS;412788
25291;UNIDADE DE SAUDE BORTOT;411850
25615;USF FRANCISCO LOPES DA SILVA;150240
25674;US AMELIA LEITE;280030
25690;US MAX DE CARVALHO ROCHA LUZIA;280030
25917;UBS CAMPOS DE SAO JOSE;354990
26131;UBS JOSE GUIMARAES DE ABREU;353440
26212;US 259 USF SITIO SAO BRAZ;261160
26220;US 260 USF CORREGO DA FORTUNA;261160
26239;USF SANTA CATARINA;150240
26255;UNIDADE DE SAUDE IGUACU;410765
20427;USF VILA ROCA;260290
26301;US 261 USF ALTO DO EUCALIPTO;261160
26336;US 265 USF MANGUEIRA I;261160
26344;US 266 USF MANGUEIRA II;261160
26352;US 267 USF UR 2;261160
26360;US 268 USF CAFESOPOLIS;261160
26379;US 269 USF BEIRA DO RIO COMUNIDADE BOA VIAGEM;261160
26395;US 271 PSF TASSO BEZERRA CHIE II;261160
4679040;UNIDADE BASICA DE SAUDE INDIGENA CAPITAO MIRA;210735
26328;US 262 USF MAIS JOSE SEVERIANO DA SILVA;261160
26387;US 270 USF MAIS MONTE VERDE;261160
28045;US 257 USF GILBERTO FREIRE;261160
28053;US 258 USF SITIO DOS PINTOS;261160
28096;US 274 USF TIA REGINA;261160
28088;US 273 USF MAIS BIANOR TEODOSIO;261160
28177;UNIDADE BASICA DE SAUDE PRAIA DO SUA LUCILO BORGES SANT ANA;320530
28185;UNIDADE BASICA DE SAUDE BONFIM THOMAZ THOMAZI;320530
28290;UNIDADE DE SAUDE FAZENDA DA BARRA;411850
28444;USF JOANES LESTE;292740
28479;USF PROF DR CARLOS SANTANA DORON;292740
28487;UBS SANTO INACIO;292740
28541;UNIDADE DE SAUDE PIONEIROS;410765
28673;US 279 USF PASSARINHO ALTO;261160
28665;US 278 USF NOSSA SRA DO PILAR BAIRRO DO RECIFE;261160
28649;US 276 USF MAIS ALTO DO PASCOAL;261160
28827;SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA;500270
28916;UNIDADE BASICA DE SAUDE TERRA NOVA;210780
28975;US 280 USF SITIO CARDOSO;261160
29033;UNIDADE DE SAUDE SANTA TEREZINHA;410765
29041;US 281 USF VILA DOS MILAGRES;261160
29106;US 283 USF VILA BOA VISTA;261160
28835;SESAU USF PARQUE DO SOL DR BENJAMIM ASATO;500270
29149;UBSF ROMA I SEBASTIAO ALBANO DA SILVA;330630
29157;UBSF ROMA II ELZA FELIX DE OLIVEIRA;330630
29114;US 284 USF MAIS VILA SAO MIGUEL MARROM GLACE;261160
29130;US 285 USF MAIS SAO JOSE DO COQUE;261160
29181;UBS JARDIM CIPRESTE;354780
29262;EAP 1 PASSA SETE;431406
29319;CENTRO DE SAUDE SAO JOSE;410580
29661;UNIDADE BASICA DE SAUDE MARGARIDA BRIGATE DOS SANTOS;352430
29769;UNIDADE BASICA DE SAUDE CARIONGO;211020
30082;USF PASTOR JOAQUIM BELARMINO FRAGOSO JARDIM MONACO;410200
11959;UNIDADE BASICA DE SAUDE DE MARUIPE MICHEL MINASSA;320530
31089;UBS JOSE CARLOS MARTINS RIBEIRO;352030
31461;UNIDADE DE SAUDE PRISIONAL COMPLEXO PECAN CANOAS;430460
31631;UBS DIOGO;260460
31895;UNIDADE BASICA DE SAUDE DA FAMILIA DO JARAGUAIA;210830
32131;AMBULATORIO DE EPIDEMIOLOGIA;421720
32395;ESF 17;431800
32433;FISIOTERAPIA MUNICIPAL;316280
32840;UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO FILIAL;250750
33065;UBS MANOEL DE JESUS QUEIROZ;150345
33723;USF SOLON RICARDO FERNANDES;291680
33820;UNIDADE DE SAUDE DA FAMILIA PSF 307;520170
34215;UNIDADE DE SAUDE DA FAMILIA LUIZ PEREIRA;261350
34371;MELHOR EM CASA CAMPESTRE MG;311100
34991;UBS JARDIM MIMAS;351500
35033;ESF ALTO DAS OLIVEIRAS;261270
35041;ESF SITIO COQUEIRO;261270
35289;PSF CACHOEIRA JUCA;260230
35521;UBS NOVA MAXARANGUAPE;240750
4680375;UBS MARZINA PESSOA DRAGO;150520
4682866;UBS VERDUM;130270
37141;UNIDADE BASICA DE SAUDE ARAGUANA IV;210087
38024;EMAD II SAO JOSE DE PIRANHAS;251450
19690;CS PANTANAL;420540
38695;PROGRAMA MELHOR EM CASA CANOAS;430460
39640;UBS RITA PESSOA DA CUNHA;230425
40002;UBS SALOMEZINHO;270750
40029;UNIDADE EAP CENTRO INTERIOR;431740
41068;PSF EDVA CHAVES DE ALMEIDA PAULA;260540
41734;PSF TERRA PROMETIDA;260900
41874;UNIDADE BASICA DE SAUDE DE LAGOINHA;230523
42595;USF IV IACANGA;351910
42803;ELOARA HELENA FEIJO ARAUJO AMORIM;320080
43001;CENTRO MUNICIPAL DE APOIO A TUBERCULOSE E HANSENIASE;410830
18015;UNIDADE DE SAUDE PLANALTO;411850
42900;ESF PLANALTO;311230
43303;UNIDADE BASICA JOAO SANTOS DE ALENCAR;120042
43664;PSF DR MARCO AURELIO ALMEIDA ARANTES;311510
43737;UNIDADE BASICA DE SAUDE GENERCINA VIEIRA S SAKAKIBARA;351100
28061;US 272 USF SANTA TEREZA;261160
29068;US 282 USF MAIS VILA DAS AEROMOCAS;261160
43974;CENTRO DE ATENCAO A PESSOA IDOSA CAPI;330240
44423;UNIDADE BASIC DE SAUDE ANTONIO TELES DE MENDONCA;280290
44393;UNIDADE BASICA DE SAUDE TEREZINHA LACERDA;315770
46221;EQUIPE DE APOIO EMAP;251080
46612;ESTRATEGIA SAUDE DA FAMILIA II PACAEMBU;353490
46663;EQUPE DE SAUDE DA FAMILIA DE SANTANA;230860
46876;UNIDADE BASICA DE SAUDE ORIENTAL;430780
47236;UBS MAE RAINHA;315170
47392;UBS III WILMAR FAUSTI RIBEIRO;520995
47686;ESF DO 120;510650
48062;U S F BOA VISTA;291650
49298;UNIDADE BASICA DE SAUDE JOAO BARBOSA DA SILVA;170220
49794;USF MARIA DE FATIMA DA SILVA;330045
49565;ESF ANTONIA LUIZA DE ALMEIDA;313005
50555;CENTRO DE SAUDE LAURA RODRIGUES TEIXEIRA CUIUANA;130010
51675;ESTRATEGIA SAUDE DA FAMILIA ESF SERTAO DO RIO BONITO;420280
51748;UNIDADE BASICA DE SAUDE MONTE MORIA I;140070
51772;ESF ROSALIA CAVALCANTI GOMES;260020
164151;UNIDADE BASICA DE SAUDE SAO JOAO;290210
52221;UNIDADE BASICA DE SAUDE DE CINTURAO VERDE;150210
52590;UNIDADE SANITARIA SEDE PSF;320255
52671;UBS OTILIA LEVINDA COSTA MATOS;317120
52892;UNIDADE DE SAUDE LIMEIRA ALTA;420290
53406;UNIDADE BASICA DE SAUDE CENTRO II;230950
53465;USF CAJAZEIRAS JAGUARIPE I;292740
4901;UBS NOVA BRASILIA;292740
55344;CENTRO MEDICO SUBURBANA;330455
55468;USF PEDRA DO SINO;240810
2392682;PSF PARANORTE APARECIDA LOURENCO DA SILVA;510510
56561;UNIDADE BASICA DE SAUDE SEDE 4;230900
2478072;ESF ABDEL KARDEC PEREIROS;231220
2478129;ESF TEOZETA TIMBO PARENTE TRAPIA;231220
57460;USF IMBUI;292740
2523272;PSF EDVARDES FERNANDES LARANJEIRAS;293000
57843;UNIDADE DE SAUDE DA FAMILIA DO SANTO ANTONIO;292640
2523280;PSF DE MATO GROSSO;293000
58475;UNIDADE DE SAUDE DA FAMILIA FRANCISCO CIRINO GONCALVES;261350
2660261;USF DO CAVUNGE;291380
61735;UNIDADE BASICA DE SAUDE INDIGENA POLO ARACUAI;310340
63355;USF JARDIM LIMOEIRO II;290570
4644042;UAPS FERNANDO UCHOA COSTA;230440
64203;AMBULATORIO DE ESPECIALIDADES DR HELIO MARCIO MAMEDE LIMEIRA;352690
64335;UNIDADE BASICA DE SAUDE VS10;150553
64181;ESF ROSALINA LUISA DA SILVA;520235
64629;SAD SANTA CRUZ DO CAPIBARIBE;261250
65161;UNIDADE DE SAUDE DA FAMILIA SAO JORGE II;293010
4659031;UBS NITEROI;310670
65587;RAMPABOL SERVICOS MEDICOS SOCIEDADE SIMPLES LTDA;431990
65870;RESIDENCIAL TERAPEUTICO BUTIA;430270
66370;UBS ITANE FRANCISCO;220190
4672798;PROGRAMA SAUDE DA FAMILIA II;353510
68993;UBS DONA NEGA;130250
69078;UNIDADE BASICA DE SAUDE DA FAMILIA VI;170255
69159;SERVICO DE ATENCAO DOMICILIAR SAD DE MAMANGUAPE;250890
69876;ESTRATEGIA SAUDE DA FAMILIA CAROLINA LOPES DA SILVA;150670
69841;UNIDADE DE SAUDE DA FAMILIA DE LAGOA DE DENTRO;251240
71110;ESF IV ANTONIO FERNANDES DE MACEDO;250500
72095;UNIDADE DE SAUDE DA FAMILIA BETOLANDIA II;230730
73288;UBS JOSE ABREU DE OLIVEIRA FILHO;210200
74071;UBS ROSARIO;210200
74136;UNIDADE DE SAUDE DA FAMILIA BATALHAO;291470
74497;ESF LARGO DOM JOAO;312160
75159;UBS RESIDENCIAL SANTANENSE;313380
75477;PROGRAMA IST AIDS E HEPATITES VIRAIS;410830
75914;ESTRATEGIA SAUDE DA FAMILIA DR ALVARO DANTAS DE ALMEIDA;
75981;UBS DA FAMILIA SAO FRANCISCO II;210632
76112;UNIDADE BASICA DE SAUDE MANOEL FALCAO DINIZ;170740
10693;UBS 01 ASA SUL;530010
76627;SERVICO DE ATENCAO DOMICILIAR SAD SANTA RITA;251370
10812;UBS 01 LAGO SUL;530010
78824;UNIDADE DE SAUDE DA FAMILIA IV JORGE LUIS CORTES MESQUITA;291280
79278;UNIDADE BASICA DE SAUDE CENTRAL;352520
80446;ESF ALTO DO GOUVEA;351360
80624;UBS ISABEL DE OLIVEIRA FERREIRA;241105
81019;DELEGACIA DE CASSILANDIA;500290
81213;UNIDADE SAUDE FAMILIA MARIA SILVANA LOPES;316940
12777;UNIDADE BASICA DE SAUDE MORRO DO CASTRO;330330
81833;UNIDADE BASICA DE SAUDE SERRA DO CARACA;311535
81930;UBS ANTONICO FARIAS COM IND PIUM;140015
81957;UBS TUXAUA FRANCISCO AGOSTINHO DE OLIVEIRA COM IND JACAMIM;140015
81981;UBS IVANETE PEREIRA DE SOUZA COM IND ALTO ARRAIA;140015
82023;UBS KOKO PRISCILA GOMES COM IND MANOA;140015
12866;UNIDADE BASICA DO CARAMUJO;330330
82295;UNIDADE DE SAUDE DA FAMILIA JANUARIO TEIXEIRA DE AGUIAR;290200
83038;ESTRATEGIA DE SAUDE DA FAMILIA AYRES HIRT;412230
83542;UBS JOSE BORGES DE OLIVEIRA;240680
84204;UNIDADE DE SAUDE DA FAMILIA JOSE ALVES JARDIM;150215
84190;UNIDADE DE SAUDE DA FAMILIA JOSE FRANCISCO DE SOUZA;150215
84603;UBS PUTIU;231130
84611;UBS TIPO II AMADEU MOREIRA ALVES;520980
4545;UBS SANTO ANTONIO;292740
14788;CLINICA ODONTO PARA BEBES;410430
84921;ODONTOCLIN CLINICA MEDICA E ODONTOLOGICA;260450
85502;UNIDADE BASICA DE SAUDE CIDADE OSFAYA;521250
85677;POSTO DE SAUDE DE SANTANA;230540
85685;PENITENCIARIA ESTADUAL SUELY MARIA;110020
86185;USF VEREADOR MARSAL LOPES ROSA;355250
87297;GMT;355030
87718;PRONTO ATENDIMENTO DE SINDROMES GRIPAIS;352044
89117;UNIDADE BASICA DE SAUDE MARIA JACINTA DOS SANTOS;280290
89133;USF QUILOMBOLA JOSE MAGNO FERNANDES ZEZAO;522108
93165;UNIDADE BASICA DE SAUDE JAMIL ELEONOR GARCIA;500690
18554;UNIDADE DE SAUDE PALMITALZINHO;412080
100315;CENTRO DE TRIAGEM COVID 19 ARARANGUA;420140
100382;SAD DE PILAO ARCADO;292440
100595;ESF VALORIZACAO DA VIDA;317110
100641;ESF2 EQUIPE SAUDE DA FAMILIA;431170
100846;ESTRATEGIA DE SAUDE DA FAMILIA DO JUCARAL;150830
100854;ESTRATEGIA DE SAUDE DA FMAILIA DO BRACO VERDE;150830
100927;UNIDADE BASICA DE SAUDE FAZENDA II;420820
100943;UNIDADE BASICA DE SAUDE VEREADOR GILBERTO LEITE DA SILVA;170380
101079;UNIDADE BASICA DE SAUDE PORTAL DA AMAZONIA;150140
101087;UNIDADE BASICA DE SAUDE CASTANHEIRA;150140
18910;UNIDADE DE SAUDE BRAGA;412550
101818;UNIDADE BASICA DE SAUDE DA VILA PARAISO;210300
102245;UNIDADE BASICA DE SAUDE SATURNINO PEREIRA LOPES;312570
102326;UNIDADE DE SAUDE DA FAMILIA DO JIBOIA;150195
102822;UBS GERALDO DAS NEVES SANTOS;280230
102911;USF FAZENDA GRANDE III;292740
103004;ESF QUINTA DA BOA VISTA;430300
102903;UBS JOSEFA BATISTA DE JESUS;280230
103187;CENTRO DE ATENDIMENTO A PACIENTES COM SINTOMAS RESPIRATORIOS;430420
103691;E S F DR ANTONIO FERNANDES VALERO;350480
103705;UNIDADE BASICA DE SAUDE DONA VALDETE BORGES;170380
104043;CENTRO DE DOENCAS RESPIRATORIAS AGUDAS COVID 19;431840
104256;USF RESIDENCIAL JUAZEIRO;291840
104698;USF ITAPUA;292740
105228;RESIDENCIAL TERAPEUTICO ESPERANCA;431720
105783;PRESIDIO DE RIO PARDO DE MINAS;315560
105988;UNIDADE BASICA SAUDE DA CRIANCA;314510
106097;UAPS FRANCISCA SANTINA PRATA MARTINS;231240
106143;UBS FRANCISCO VIEIRA DE MELO;261000
21245;MODULO ODONTO PARIGOT DE SOUZA;410430
106577;UBS CELESTINO CARNIELO;353475
22136;POSTO DE SAUDE TARUMA;410030
107123;AMBULATORIO DE CAMPANHA COVID 19 CENTRO;420420
107298;UBS DA FAMILIA VILA SAO JOSE CERQUILHO;351150
107565;ESF DR PEDRO BOCCA NETTO;351440
108324;CENTRO MEDICO DE ATENCAO BASICA DR NELSON SALOME CONCHAL;351220
109347;UNIDADE DE SAUDE FRANCISCO NOGUEIRA LIMA;170950
109967;UBS CENTRO;313900
110191;ESF RURAL I;510510
110728;AVMED SERVICOS DE SAUDE;420480
111066;CENTRO DE REFERENCIA DE SINDROMES GRIPAIS COVID 19;330140
111406;UNIDADE BASICA DE SAUDE VI;353340
111791;USF 19 SANDRA MARIA DA SILVA;270915
112216;UNIDADE DE SAUDE DA FAMILIA 15 ARNALDO TEIXEIRA II;291640
112550;ESF VILA BERALDO;412060
114626;CENTRO INTEGRADO DE SERVICOS EM SAUDE UNIDADE DOS PESCADORES;240810
114642;ESF MERON MCHULA;411780
115681;USF CARMEN NICOLAU;130260
116076;UBS PREF JOSE ERONIS BARBOSA DA SILVA;352890
117382;USF LIDIA RODRIGUES;120040
118575;UBS SEVERINA MARIA DA SILVA;240760
118877;HUMANIZALAB CAXIAS;330170
5459761;ESF DOM ALOISIO LORSHEIDER SACO DO BELEM;231220
119059;VIGILANCIA EM SAUDE;320090
30260;LONGEVICARE;330455
119393;ESTRATEGIA SAUDE DA FAMILIA II DISTRITO PALMEIRA;250670
126934;USF VILA CANARIA;292740
127116;CENTRO DE ENFRENTAMENTO A COVID 19 DE POCOES BAHIA;292510
127205;EQUIPE DE ATENCAO PRIMARIA BETTIM;431800
127256;UNIDADE DE SAUDE DA FAMILIA SANTA FILOMENA;261250
6290264;ESF MARIA DO LIVRAMENTO F DE PAULA PESSOA MALHADA GRANDE;231220
128112;UNIDADE SAO JERONIMO;421170
128635;PSF MARIA EDIGINAN MENDES NETO;270644
9388842;UNIDADE DE SAUDE DA FAMILIA SAO JOAO;291320
129925;CENTRAL MUNICIPAL DE REDE DE FRIOS DE GRANITO;260630
9492011;CLINICA ESBERARD;330330
131261;FARMACIA BASICA MUNICIPAL DE QUERENCIA MT;510706
131482;ESTRATEGIA DE SAUDE DA FAMILIA TOPAZIO;311330
132284;UBS RAIMUNDO ANTUNES SIQUEIRA;316292
132365;UNIDADE DE SAUDE EMMA;420290
132357;UNIDADE DE SAUDE ZANTAO;420290
32387;MUNICIPIO DE SAO BORJA ESF 16;431800
132926;UNIDADE BASICA DE SAUDE PEDRO LOURENCO CARDOSO;314500
134236;UNIDADE DA SAUDE DA FAMILIA;411630
23019;CENTRO DE SAUDE JOAO VITAL;310620
135046;USF CONCEICAO;352620
23396;CENTRO DE SAUDE CICERO ILDEFONSO;310620
136220;AMBULATORIO ENFRENTAMENTO COVID 19;412740
23485;CENTRO DE SAUDE CONFISCO;310620
136646;UBS GEILIANDREWS ANTENOR CAMPANERUTTI ATLANTICO;410550
145351;UNIDADE BASICA DE SAUDE ANTONIO PIRES PEDROSO;412700
145653;AMBULATORIO DE CAMPANHA COVID 19 VERDAO;420420
145777;UNIDADE BASICA DE SAUDE FRANCISCO MACHADO DA SILVEIRA;316680
146080;UNIDADE BASICA DE SAUDE DONA TEREZA;430350
146307;USF 22 BELA VISTA;260720
146692;UNIDADE BASICA DE SAUDE VIEGAS;430350
117161;ESF ANDRE MAGGI;510760
148636;UNIDADE BASICA DE SAUDE DR BONIFACIO TIKAYOSHI TIAEN;500320
149446;UNIDADE BASICA DE SAUDE CIDADE NOVA;150370
150037;UNIDADE BASICA DE SAUDE JARDIM LUZILIA;521250
150118;CENTRO DE ATENDIMENTO COVID 19 DE CATU;290750
150541;UNIDADE BASICA DE SAUDE VEREADOR RAIMUNDO VIEIRA;211020
2321874;UNIDADE ANCORA APARECIDA PONTO DE APOIO;251690
151912;UNIDADE BASICA DE SAUDE DR FLORISVALDO JOSE ELIAS;312570
2327333;UBS SAO FELIX;230500
152048;UNIDADE EQUIPE 14 DE SAUDE DA FAMILIA DE PRIMAVERA DO LESTE;510704
152374;UNIDADE INTEGRADA DE SAUDE BELARMINA TRAMONTIN BATISTA;354280
2327406;UBS CENTRO DE NUTRICAO;230500
153036;UBS DR ANTONIO JOSE FODRA;410080
2369230;UNIDADE BASICA AVANCADA DE SAUDE JURACY FREIRE;220273
9210;UBS VILA MARIA;354990
2461366;UNIDADE BASICA DE SAUDE SAO FRANCISCO;210325
154504;JUATUBA UBS VEREDAS;313665
2610582;SEDE URBANA I;230750
2651998;USF WILLY FRANCISCO MAESTRI;420270
2680203;U B S NOSSA SENHORA DE FATIMA DE RIO SONO;171875
155489;USF SAO VICENTE;430920
156140;PSF MARIA NAZARE BRASIL OLIVEIRA;261510
158496;U S NANCI TEREZINHA LAUX BIER;411950
161586;SALA DE VACINA DE NOVA RESENDE;314510
161667;CENTRO DE TRIAGEM COVID;421340
3070018;UBS MOCAMBO;230500
163465;UBS NEUSA RAMOS ROSSI;351640
163708;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO AO COVID 19 DE SAGA;150745
274631;ESTRATEGIA SAUDE DA FAMILIA SOLAR;316990
163724;UBS CAIS SAO CRISTOVAO PMPF;431410
163740;UBS CAIS VILA LUIZA PMPF;431410
163759;UBS CAIS BOQUEIRAO PMPF;431410
163767;UBS CAIS HIPICA PMPF;431410
163880;CENTRO DE TRIAGEM COVID 19 SAO MIGUEL DO OESTE;421720
163899;CENTRO DE ATENDIMENTO A COVID 19;510510
164003;UBS DR CARLOS VAGNER LOPES FROTA;291733
164038;EMERGENCIA RESPIRATORIA DE NOVA GRANADA;353300
164119;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19;210408
164259;UNIDADE SENTINELA JOSE GOMES BEZERRA;230430
164429;UNIDADE DE ATENDIMENTO COVID 19;412850
164453;CENTRO DE ATENDIMENTO COVID 19;291345
171727;PMPG CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO DO COVID 19;160053
171395;UBS DR ERNANI DE PAIVA MAIA;220920
172243;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO AO COVID 19 TUCUMA;150808
172677;UBS VILA MACARIO;230360
173371;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19;317080
174165;ESTRATEGIA SAUDE DA FAMILIA I PACAEMBU;353490
4187652;UBS SANTO ANTONIO DOS CAMELOS;230500
174297;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19;510525
174300;CENTRO COMUNITARIO DE REF PARA ENFRENTAMENTO A COVID 19;351310
174181;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO DO COVID 19;431760
175021;CENTRO ESPECIALIZADO SINTOMATICO RESPIRATORIO;510792
175064;U B S SAO SILVESTRE;412710
175137;CEDRI CENTRO ESPECIALIZADO EM DOENCAS RESPIRATORIAS E INFECT;313520
4636848;REGIAO 18 JARDIM CARANDAI;420230
175293;CENTRO DE ATENDIMENTO COVID MATINHA;210650
175331;USF ANTONIO RIBEIRO NEIVA ARRAIAL DO RETIRO;292740
175366;CENTRO DE APOIO AO ENFRENTAMENTO AO COVID 19;431800
175498;UBS LUIZ GONZAGA RAMOS PRISCO;292120
175501;CENTRO DE REFERENCIA AS SINDROMES GRIPAIS COVID 19;210720
175560;USF 4 ISABEL DE FATIMA LOZANO DE SOUZA;355730
175579;USF 5 JOSE PASCOAL ROSALIM;355730
175536;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19;210830
175595;CENTRO DE ATENDIMENTO COVID 19;421280
175633;CENTRO DE REFERENCIA DO COVID 19;312360
175714;POSTO DE SAUDE;290660
175919;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19;240325
175927;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19;210535
175935;CENTRO DE ATENDIMENTO PARA O ENFRENTAMENTO A COVID 19;293300
175943;CENTRO DE ATENDIMENTO AO COVID 19 ENCANTADO;430680
